itemId,itemName,itemLvl,quality,qualityName,classId,classIdName,subClassId,inventorySlot,inventorySlotName,crmRarity,crmSlot,slotType
11099,Dark Iron Ore,55,1,Common,7,Trade Goods,0,0,,257260004,257260004,
11116,A Mangled Journal,48,2,Uncommon,12,Quest,0,0,,257260000,257260004,
11118,Archaedic Stone,47,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
11120,Belgrom's Hammer,55,2,Uncommon,2,Weapons,4,21,Main Hand,257260000,257260001,Mace
11122,Carrot on a Stick,50,2,Uncommon,4,Armor,-4,12,Trinket,257260000,257260003,
11123,Rainstrider Leggings,55,3,Rare,4,Armor,1,7,Legs,257260001,257260002,Cloth
11124,Helm of Exile,55,3,Rare,4,Armor,3,1,Head,257260001,257260002,Mail
11144,Truesilver Rod,40,1,Common,7,Trade Goods,0,0,,257260004,257260004,
11145,Runed Truesilver Rod,40,1,Common,7,Trade Goods,0,0,,257260004,257260004,
11166,Formula: Enchant Gloves - Skinning,40,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11174,Lesser Nether Essence,40,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
11175,Greater Nether Essence,45,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
11176,Dream Dust,45,1,Common,7,Trade Goods,0,0,,257260004,257260004,
11177,Small Radiant Shard,40,3,Rare,7,Trade Goods,0,0,,257260001,257260004,
11178,Large Radiant Shard,45,3,Rare,7,Trade Goods,0,0,,257260001,257260004,
11193,Blazewind Breastplate,57,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
11194,Prismscale Hauberk,57,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
11195,Warforged Chestplate,57,2,Uncommon,4,Armor,4,5,Chest,257260000,257260002,Plate
11196,Mindburst Medallion,57,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
11202,Formula: Enchant Shield - Stamina,42,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11203,Formula: Enchant Gloves - Advanced Mining,43,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11204,Formula: Enchant Bracer - Greater Spirit,44,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11205,Formula: Enchant Gloves - Advanced Herbalism,45,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11206,Formula: Enchant Cloak - Lesser Agility,45,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11207,Formula: Enchant Weapon - Fiery Weapon,53,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11208,Formula: Enchant Weapon - Demonslaying,46,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11223,Formula: Enchant Bracer - Deflection,47,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11224,Formula: Enchant Shield - Frost Resistance,47,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11225,Formula: Enchant Bracer - Greater Stamina,49,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11226,Formula: Enchant Gloves - Riding Skill,50,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11262,Orb of Lorica,44,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
11263,Nether Force Wand,40,3,Rare,2,Weapons,19,15,Ranged,257260001,257260004,Wand
11265,Cragwood Maul,42,2,Uncommon,2,Weapons,5,17,Two-Hand,257260000,257260000,Mace
11284,Accurate Slugs,45,1,Common,6,Projectiles,3,24,Projectile,257260004,257260004,Bullet
11285,Jagged Arrow,45,1,Common,6,Projectiles,2,24,Projectile,257260004,257260004,Arrow
11302,Uther's Strength,52,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
11307,Massive Longbow,47,2,Uncommon,2,Weapons,2,15,Ranged,257260000,257260006,Bow
11308,Sylvan Shortbow,49,2,Uncommon,2,Weapons,2,15,Ranged,257260000,257260006,Bow
11310,Flameseer Mantle,47,3,Rare,4,Armor,1,3,Shoulder,257260001,257260003,Cloth
11311,Emberscale Cape,46,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
11324,Explorer's Knapsack,45,1,Common,1,Containers,0,18,Bag,257260004,257260004,
11370,Dark Iron Ore,50,1,Common,7,Trade Goods,0,0,,257260004,257260004,
11371,Dark Iron Bar,50,1,Common,7,Trade Goods,0,0,,257260004,257260004,
11382,Blood of the Mountain,50,2,Uncommon,7,Trade Goods,0,0,,257260000,257260004,
11415,Mixed Berries,55,1,Common,0,Consumables,0,0,,257260004,257260004,
11444,Grim Guzzler Boar,55,1,Common,0,Consumables,0,0,,257260004,257260004,
11446,A Crumpled Up Note,50,1,Common,12,Quest,0,0,,257260004,257260004,
11463,Undelivered Parcel,40,2,Uncommon,12,Quest,0,0,,257260000,257260004,
11469,Bloodband Bracers,46,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
11474,Sprite Darter Egg,47,1,Common,15,Miscellaneous,0,0,,257260004,257260004,
11502,Loreskin Shoulders,46,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
11562,Crystal Restore,55,1,Common,12,Quest,0,0,,257260004,257260004,
11563,Crystal Force,55,1,Common,12,Quest,0,0,,257260004,257260004,
11564,Crystal Ward,55,1,Common,12,Quest,0,0,,257260004,257260004,
11565,Crystal Yield,55,1,Common,12,Quest,0,0,,257260004,257260004,
11566,Crystal Charge,55,1,Common,12,Quest,0,0,,257260004,257260004,
11567,Crystal Spire,55,1,Common,12,Quest,0,0,,257260004,257260004,
11568,Torwa's Pouch,48,1,Common,12,Quest,0,0,,257260004,257260004,
11590,Mechanical Repair Kit,40,1,Common,7,Trade Goods,3,0,,257260004,257260004,
11603,Vilerend Slicer,51,3,Rare,2,Weapons,13,21,Main Hand,257260001,257260001,Fist Weapon
11604,Dark Iron Plate,59,3,Rare,4,Armor,4,5,Chest,257260001,257260002,Plate
11605,Dark Iron Shoulders,58,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
11606,Dark Iron Mail,56,2,Uncommon,4,Armor,3,5,Chest,257260000,257260002,Mail
11607,Dark Iron Sunderer,57,3,Rare,2,Weapons,1,17,Two-Hand,257260001,257260000,Axe
11608,Dark Iron Pulverizer,55,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
11610,Plans: Dark Iron Pulverizer,53,3,Rare,9,Recipes,4,0,,257260001,257260004,Mace
11611,Plans: Dark Iron Sunderer,55,3,Rare,9,Recipes,4,0,,257260001,257260004,Axe
11612,Plans: Dark Iron Plate,57,3,Rare,9,Recipes,4,0,,257260001,257260004,Plate
11614,Plans: Dark Iron Mail,54,2,Uncommon,9,Recipes,4,0,,257260000,257260004,Mail
11615,Plans: Dark Iron Shoulders,56,2,Uncommon,9,Recipes,4,0,,257260000,257260004,Plate
11622,Lesser Arcanum of Rumination,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11623,Spritecaster Cape,52,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
11624,Kentic Amice,52,3,Rare,4,Armor,1,3,Shoulder,257260001,257260003,Cloth
11625,Enthralled Sphere,53,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
11626,Blackveil Cape,53,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
11627,Fleetfoot Greaves,53,3,Rare,4,Armor,3,8,Feet,257260001,257260003,Mail
11628,Houndmaster's Bow,53,3,Rare,2,Weapons,2,15,Ranged,257260001,257260006,Bow
11629,Houndmaster's Rifle,53,3,Rare,2,Weapons,3,15,Ranged,257260001,257260006,Gun
11630,Rockshard Pellets,52,3,Rare,6,Projectiles,3,24,Projectile,257260001,257260004,Bullet
11631,Stoneshell Guard,52,3,Rare,4,Armor,6,14,Shield,257260001,257260005,Shield
11632,Earthslag Shoulders,52,3,Rare,4,Armor,4,3,Shoulder,257260001,257260003,Plate
11633,Spiderfang Carapace,54,3,Rare,4,Armor,4,5,Chest,257260001,257260002,Plate
11634,Silkweb Gloves,54,3,Rare,4,Armor,1,10,Hands,257260001,257260003,Cloth
11635,Hookfang Shanker,54,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
11642,Lesser Arcanum of Constitution,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11643,Lesser Arcanum of Tenacity,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11644,Lesser Arcanum of Resilience,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11645,Lesser Arcanum of Voracity,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11646,Lesser Arcanum of Voracity,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11647,Lesser Arcanum of Voracity,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11648,Lesser Arcanum of Voracity,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11649,Lesser Arcanum of Voracity,50,2,Uncommon,0,Consumables,6,0,,257260000,257260004,
11662,Ban'thok Sash,54,3,Rare,4,Armor,1,6,Waist,257260001,257260003,Cloth
11663,[PH] Greater Arcane Amalgamation (MANA/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11664,[PH] Greater Arcane Amalgamation (HP/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11665,Ogreseer Fists,54,3,Rare,4,Armor,2,10,Hands,257260001,257260003,Leather
11666,[PH] Greater Arcane Amalgamation (AC/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11667,[PH] Greater Arcane Amalgamation (STR/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11668,Flute of Xavaric,54,1,Common,12,Quest,0,0,,257260004,257260004,
11669,Naglering,59,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
11670,[PH] Greater Arcane Amalgamation (STA/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11671,[PH] Greater Arcane Amalgamation (AGI/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11672,[PH] Greater Arcane Amalgamation (SPI/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11673,[PH] Greater Arcane Amalgamation (INT/FR),50,3,Rare,0,Consumables,6,0,,257260001,257260004,
11675,Shadefiend Boots,55,3,Rare,4,Armor,2,8,Feet,257260001,257260003,Leather
11676,[PH] Legendary Arcane Amalgamation (Melee),50,4,Epic,0,Consumables,6,0,,257260002,257260004,
11677,Graverot Cape,55,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
11678,Carapace of Anub'shiah,55,3,Rare,4,Armor,4,5,Chest,257260001,257260002,Plate
11679,Rubicund Armguards,55,3,Rare,4,Armor,3,9,Wrist,257260001,257260004,Mail
11683,[PH] Legendary Arcane Amalgamation (Caster),50,4,Epic,0,Consumables,6,0,,257260002,257260004,
11684,Ironfoe,60,4,Epic,2,Weapons,4,21,Main Hand,257260002,257260001,Mace
11685,Splinthide Shoulders,55,3,Rare,4,Armor,2,3,Shoulder,257260001,257260003,Leather
11686,Girdle of Beastial Fury,55,3,Rare,4,Armor,2,6,Waist,257260001,257260003,Leather
11702,Grizzle's Skinner,55,3,Rare,2,Weapons,0,21,Main Hand,257260001,257260001,Axe
11703,Stonewall Girdle,55,3,Rare,4,Armor,4,6,Waist,257260001,257260003,Plate
11722,Dregmetal Spaulders,55,3,Rare,4,Armor,3,3,Shoulder,257260001,257260003,Mail
11726,Savage Gladiator Chain,57,4,Epic,4,Armor,3,5,Chest,257260002,257260002,Mail
11728,Savage Gladiator Leggings,57,3,Rare,4,Armor,3,7,Legs,257260001,257260002,Mail
11729,Savage Gladiator Helm,57,3,Rare,4,Armor,3,1,Head,257260001,257260002,Mail
11730,Savage Gladiator Grips,57,3,Rare,4,Armor,3,10,Hands,257260001,257260003,Mail
11731,Savage Gladiator Greaves,57,3,Rare,4,Armor,3,8,Feet,257260001,257260003,Mail
11732,Libram of Rumination,50,2,Uncommon,9,Recipes,0,0,,257260000,257260004,
11733,Libram of Constitution,50,2,Uncommon,9,Recipes,0,0,,257260000,257260004,
11734,Libram of Tenacity,50,2,Uncommon,9,Recipes,0,0,,257260000,257260004,
11735,Ragefury Eyepatch,57,3,Rare,4,Armor,2,1,Head,257260001,257260002,Leather
11736,Libram of Resilience,50,2,Uncommon,9,Recipes,0,0,,257260000,257260004,
11737,Libram of Voracity,50,2,Uncommon,9,Recipes,0,0,,257260000,257260004,
11742,Wayfarer's Knapsack,55,2,Uncommon,1,Containers,0,18,Bag,257260000,257260004,
11743,Rockfist,55,2,Uncommon,2,Weapons,13,13,One-Hand,257260000,257260001,Fist Weapon
11744,Bloodfist,56,3,Rare,2,Weapons,13,13,One-Hand,257260001,257260001,Fist Weapon
11745,Fists of Phalanx,56,3,Rare,4,Armor,4,10,Hands,257260001,257260003,Plate
11746,Golem Skull Helm,56,3,Rare,4,Armor,4,1,Head,257260001,257260002,Plate
11747,Flamestrider Robes,53,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
11748,Pyric Caduceus,53,3,Rare,2,Weapons,19,15,Ranged,257260001,257260004,Wand
11749,Searingscale Leggings,53,3,Rare,4,Armor,3,7,Legs,257260001,257260002,Mail
11750,Kindling Stave,53,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
11755,Verek's Collar,56,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
11764,Cinderhide Armsplints,57,3,Rare,4,Armor,2,9,Wrist,257260001,257260004,Leather
11765,Pyremail Wristguards,57,3,Rare,4,Armor,3,9,Wrist,257260001,257260004,Mail
11766,Flameweave Cuffs,57,3,Rare,4,Armor,1,9,Wrist,257260001,257260004,Cloth
11767,Emberplate Armguards,57,3,Rare,4,Armor,4,9,Wrist,257260001,257260004,Plate
11768,Incendic Bracers,57,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
11782,Boreal Mantle,57,3,Rare,4,Armor,1,3,Shoulder,257260001,257260003,Cloth
11783,Chillsteel Girdle,57,3,Rare,4,Armor,3,6,Waist,257260001,257260003,Mail
11784,Arbiter's Blade,53,3,Rare,2,Weapons,7,21,Main Hand,257260001,257260001,Sword
11785,Rock Golem Bulwark,58,3,Rare,4,Armor,6,14,Shield,257260001,257260005,Shield
11786,Stone of the Earth,56,3,Rare,2,Weapons,8,17,Two-Hand,257260001,257260000,Sword
11787,Shalehusk Boots,58,3,Rare,4,Armor,4,8,Feet,257260001,257260003,Plate
11802,Lavacrest Leggings,58,3,Rare,4,Armor,4,7,Legs,257260001,257260002,Plate
11803,Force of Magma,56,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
11805,Rubidium Hammer,56,3,Rare,2,Weapons,4,21,Main Hand,257260001,257260001,Mace
11807,Sash of the Burning Heart,58,3,Rare,4,Armor,1,6,Waist,257260001,257260003,Cloth
11808,Circle of Flame,59,4,Epic,4,Armor,1,1,Head,257260002,257260002,Cloth
11809,Flame Wrath,56,3,Rare,2,Weapons,6,17,Two-Hand,257260001,257260000,Polearm
11810,Force of Will,60,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
11811,Smoking Heart of the Mountain,55,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
11812,Cape of the Fire Salamander,58,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
11813,Formula: Smoking Heart of the Mountain,53,2,Uncommon,9,Recipes,8,0,,257260000,257260004,
11814,Molten Fists,58,3,Rare,4,Armor,3,10,Hands,257260001,257260003,Mail
11815,Hand of Justice,58,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
11816,Angerforge's Battle Axe,56,3,Rare,2,Weapons,1,17,Two-Hand,257260001,257260000,Axe
11817,Lord General's Sword,56,3,Rare,2,Weapons,7,21,Main Hand,257260001,257260001,Sword
11818,Grimesilt Outhouse Key,43,1,Common,12,Quest,0,0,,257260004,257260004,
11819,Second Wind,59,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
11820,Royal Decorated Armor,58,3,Rare,4,Armor,3,5,Chest,257260001,257260002,Mail
11821,Warstrife Leggings,58,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
11822,Omnicast Boots,59,3,Rare,4,Armor,1,8,Feet,257260001,257260003,Cloth
11823,Luminary Kilt,59,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
11824,Cyclopean Band,54,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
11825,Pet Bombling,41,1,Common,7,Trade Goods,3,0,,257260004,257260004,
11826,Lil' Smoky,41,1,Common,7,Trade Goods,3,0,,257260004,257260004,
11827,Schematic: Lil' Smoky,40,2,Uncommon,9,Recipes,3,0,,257260000,257260004,Lil' Smoky
11828,Schematic: Pet Bombling,41,2,Uncommon,9,Recipes,3,0,,257260000,257260004,Pet Bombling
11832,Burst of Knowledge,58,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
11839,Chief Architect's Monocle,55,3,Rare,4,Armor,1,1,Head,257260001,257260002,Cloth
11840,Master Builder's Shirt,55,1,Common,4,Armor,-8,4,Shirt,257260004,257260004,
11841,Senior Designer's Pantaloons,55,3,Rare,4,Armor,1,7,Legs,257260001,257260002,Cloth
11842,Lead Surveyor's Mantle,55,3,Rare,4,Armor,3,3,Shoulder,257260001,257260003,Mail
11856,Ceremonial Elven Blade,45,2,Uncommon,2,Weapons,15,13,One-Hand,257260000,257260001,Dagger
11857,Sanctimonial Rod,46,2,Uncommon,2,Weapons,10,17,Two-Hand,257260000,257260000,Staff
11858,Battlehard Cape,45,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
11859,Jademoon Orb,45,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
11860,Charged Lightning Rod,46,2,Uncommon,2,Weapons,19,15,Ranged,257260000,257260004,Wand
11861,Girdle of Reprisal,46,2,Uncommon,4,Armor,3,6,Waist,257260000,257260003,Mail
11862,White Bone Band,52,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11863,White Bone Shredder,52,2,Uncommon,2,Weapons,13,22,Off Hand,257260000,257260001,Fist Weapon
11864,White Bone Spear,52,2,Uncommon,2,Weapons,6,17,Two-Hand,257260000,257260000,Polearm
11865,Rancor Boots,53,2,Uncommon,4,Armor,1,8,Feet,257260000,257260003,Cloth
11866,Nagmara's Whipping Belt,55,3,Rare,4,Armor,2,6,Waist,257260001,257260003,Leather
11867,Maddening Gauntlets,53,2,Uncommon,4,Armor,3,10,Hands,257260000,257260003,Mail
11868,Choking Band,53,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11869,Sha'ni's Ring,53,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11870,Oblivion Orb,54,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
11871,Snarkshaw Spaulders,54,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
11872,Eschewal Greaves,54,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
11873,Ethereal Mist Cape,56,2,Uncommon,4,Armor,-6,16,Back,257260000,257260004,
11874,Clouddrift Mantle,56,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
11875,Breezecloud Bracers,54,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
11876,Plainstalker Tunic,56,2,Uncommon,4,Armor,2,5,Chest,257260000,257260002,Leather
11882,Outrider Leggings,56,2,Uncommon,4,Armor,3,7,Legs,257260000,257260002,Mail
11883,A Dingy Fanny Pack,56,1,Common,15,Miscellaneous,4,0,,257260004,257260004,
11885,Shadowforge Torch,60,1,Common,0,Consumables,0,0,,257260004,257260004,
11888,Quintis' Research Gloves,50,2,Uncommon,4,Armor,1,10,Hands,257260000,257260003,Cloth
11889,Bark Iron Pauldrons,50,2,Uncommon,4,Armor,4,3,Shoulder,257260000,257260003,Plate
11902,Linken's Sword of Mastery,56,2,Uncommon,2,Weapons,7,21,Main Hand,257260000,257260001,Sword
11903,Cat Carrier (Corrupted Kitten),40,1,Common,15,Miscellaneous,0,0,,257260004,257260004,
11904,Spirit of Aquementas,56,2,Uncommon,4,Armor,-5,23,Held In Off-hand,257260000,257260004,
11905,Linken's Boomerang,56,2,Uncommon,4,Armor,-4,12,Trinket,257260000,257260003,
11906,Beastsmasher,55,2,Uncommon,2,Weapons,4,21,Main Hand,257260000,257260001,Mace
11907,Beastslayer,55,2,Uncommon,2,Weapons,1,17,Two-Hand,257260000,257260000,Axe
11908,Archaeologist's Quarry Boots,55,2,Uncommon,4,Armor,1,8,Feet,257260000,257260003,Cloth
11909,Excavator's Utility Belt,55,2,Uncommon,4,Armor,2,6,Waist,257260000,257260003,Leather
11910,Bejeweled Legguards,55,2,Uncommon,4,Armor,4,7,Legs,257260000,257260002,Plate
11911,Treetop Leggings,55,2,Uncommon,4,Armor,1,7,Legs,257260000,257260002,Cloth
11912,Package of Empty Ooze Containers,48,1,Common,12,Quest,0,0,,257260004,257260004,
11913,Clayridge Helm,55,2,Uncommon,4,Armor,3,1,Head,257260000,257260002,Mail
11915,Shizzle's Drizzle Blocker,55,2,Uncommon,4,Armor,6,14,Shield,257260000,257260005,Shield
11916,Shizzle's Muzzle,55,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
11917,Shizzle's Nozzle Wiper,55,2,Uncommon,4,Armor,1,9,Wrist,257260000,257260004,Cloth
11918,Grotslab Gloves,55,2,Uncommon,4,Armor,3,10,Hands,257260000,257260003,Mail
11919,Cragplate Greaves,55,2,Uncommon,4,Armor,4,8,Feet,257260000,257260003,Plate
11920,Wraith Scythe,56,3,Rare,2,Weapons,0,21,Main Hand,257260001,257260001,Axe
11921,Impervious Giant,57,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
11922,Blood-etched Blade,57,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
11923,The Hammer of Grace,57,3,Rare,2,Weapons,4,21,Main Hand,257260001,257260001,Mace
11924,Robes of the Royal Crown,60,3,Rare,4,Armor,1,5,Chest,257260001,257260002,Cloth
11925,Ghostshroud,57,3,Rare,4,Armor,2,1,Head,257260001,257260002,Leather
11926,Deathdealer Breastplate,57,3,Rare,4,Armor,3,5,Chest,257260001,257260002,Mail
11927,Legplates of the Eternal Guardian,57,3,Rare,4,Armor,4,7,Legs,257260001,257260002,Plate
11928,Thaurissan's Royal Scepter,60,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
11929,Haunting Specter Leggings,57,3,Rare,4,Armor,1,7,Legs,257260001,257260002,Cloth
11930,The Emperor's New Cape,60,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
11931,Dreadforge Retaliator,59,3,Rare,2,Weapons,1,17,Two-Hand,257260001,257260000,Axe
11932,Guiding Stave of Wisdom,59,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
11933,Imperial Jewel,60,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
11934,Emperor's Seal,61,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
11935,Magmus Stone,58,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
11945,Dark Iron Ring,53,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11946,Fire Opal Necklace,52,2,Uncommon,4,Armor,-3,2,Neck,257260000,257260004,
11950,Windblossom Berries,55,1,Common,0,Consumables,0,0,,257260004,257260004,
11951,Whipper Root Tuber,55,1,Common,0,Consumables,0,0,,257260004,257260004,
11952,Night Dragon's Breath,55,1,Common,0,Consumables,0,0,,257260004,257260004,
11955,Bag of Empty Ooze Containers,48,1,Common,12,Quest,0,0,,257260004,257260004,
11962,Manacle Cuffs,55,3,Rare,4,Armor,1,9,Wrist,257260001,257260004,Cloth
11963,Penance Spaulders,53,2,Uncommon,4,Armor,2,3,Shoulder,257260000,257260003,Leather
11964,Swiftstrike Cudgel,55,2,Uncommon,2,Weapons,4,21,Main Hand,257260000,257260001,Mace
11972,Carnelian Loop,40,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11973,Hematite Link,43,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11974,Aquamarine Ring,46,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11975,Topaz Ring,49,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11976,Sardonyx Knuckle,52,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11977,Serpentine Loop,55,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11978,Jasper Link,58,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11979,Peridot Circle,61,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11980,Opal Ring,64,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11987,Iridium Circle,43,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11988,Tellurium Band,47,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11989,Vanadium Loop,51,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11990,Selenium Loop,55,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11991,Quicksilver Ring,59,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11992,Vermilion Band,63,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11998,Jet Loop,42,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
11999,Lodestone Hoop,46,2,Uncommon,4,Armor,-2,11,Finger,257260000,257260004,
12000,Limb Cleaver,55,2,Uncommon,2,Weapons,1,17,Two-Hand,257260000,257260000,Axe
